GC7XVXXWCSVNLPCOT5F5ZJBFBFTRCJKXJRSBM46MWXNGSKUUZ22NGRUX,GC7XVXXWCSVNLPCOT5F5ZJBFBFTRCJKXJRSBM46MWXNGSKUUZ22NGRUX,USDC,0.0000007,Amount below threshold
GATEHONO2236YYQGOTBTXYGV7NWCCJV2YAZ4QKNH4L5QTYKX7CJVW5T4,GATEHONO2236YYQGOTBTXYGV7NWCCJV2YAZ4QKNH4L5QTYKX7CJVW5T4,USDC,0.0000006,Amount below threshold
GDCN6S37TUHQC3GOJFBIQO3SMUDKNFX7N22J4VXGWILRMAP7IWYFRJAL,GDCN6S37TUHQC3GOJFBIQO3SMUDKNFX7N22J4VXGWILRMAP7IWYFRJAL,USDC,0.0000006,Amount below threshold
GCITCZ32ZNAYUVQZBNBG7RLV4YA7LKFNTFG6SN6HGM47L5BYFXG7AEXY,GCITCZ32ZNAYUVQZBNBG7RLV4YA7LKFNTFG6SN6HGM47L5BYFXG7AEXY,USDC,0.0000006,Amount below threshold
GACEX7FGS6HMZNUGDYCB3COGMT6EDOZFRDXNKVNXHFJXPJ6BY37TIRTC,GACEX7FGS6HMZNUGDYCB3COGMT6EDOZFRDXNKVNXHFJXPJ6BY37TIRTC,USDC,0.0000006,Amount below threshold
GAZFCMYQOVRXH4ROP4PMSAM3TQWQQGY3PVREOT47Y75GNCQAF4KEWV2Q,GAZFCMYQOVRXH4ROP4PMSAM3TQWQQGY3PVREOT47Y75GNCQAF4KEWV2Q,USDC,0.0000006,Amount below threshold
GC4VIQEISTPJO53SZTAHQRRDESCKE5ZYJ5S23I23KP7V2KYZFOK2LH2V,GC4VIQEISTPJO53SZTAHQRRDESCKE5ZYJ5S23I23KP7V2KYZFOK2LH2V,USDC,0.0000006,Amount below threshold
GCTDRX3S3FNZG2QVPCJV6J2U6PXXGVQXE2HO6BZPH5MEMIMCITW3Y2ON,GCTDRX3S3FNZG2QVPCJV6J2U6PXXGVQXE2HO6BZPH5MEMIMCITW3Y2ON,USDC,0.0000005,Amount below threshold
GAWODIDU46TXTBRDN5GRMRZHAVXLKLCWAFJOL5SFXMIY2IXUI3K4PXUK,GAWODIDU46TXTBRDN5GRMRZHAVXLKLCWAFJOL5SFXMIY2IXUI3K4PXUK,USDC,0.0000005,Amount below threshold
GA47DQJSCXESVOEMO5PVJWMYDPWPQQD42LEWKYJFCM6OWCJO3LBFWQZO,GA47DQJSCXESVOEMO5PVJWMYDPWPQQD42LEWKYJFCM6OWCJO3LBFWQZO,USDC,0.0000005,Amount below threshold
GDCWJXZI2EFUSJT5OFO2D7WPSCS3ZRK5SCZAV25GFB6JCW7G2BNKM2ZN,GDCWJXZI2EFUSJT5OFO2D7WPSCS3ZRK5SCZAV25GFB6JCW7G2BNKM2ZN,USDC,0.0000004,Amount below threshold
GCRK22VBSJPCVGNWXF2KYYCRJTMGUGXLD7JTX45XOTWVSEFGOAZ36O2I,GCRK22VBSJPCVGNWXF2KYYCRJTMGUGXLD7JTX45XOTWVSEFGOAZ36O2I,USDC,0.0000003,Amount below threshold
GAIEN22P6OOMJJQKHJKVMLHGJXSOCDZDUTMMABOWDDXU2X2Y5DCKZTXF,GAIEN22P6OOMJJQKHJKVMLHGJXSOCDZDUTMMABOWDDXU2X2Y5DCKZTXF,USDC,0.0000003,Amount below threshold
GBNPUSKG6MMOPU4C4LJVAKLQPRBCG537QQWHV57GGYYUOXGPPP3TJXZ5,GBNPUSKG6MMOPU4C4LJVAKLQPRBCG537QQWHV57GGYYUOXGPPP3TJXZ5,USDC,0.0000002,Amount below threshold
CBMJ4WMU72KEYVIIRLFV2XRVXO67PXV2LFFBBD3QHPZ27JZTWYXTRJUP,GD2GA2JF6OJURU36COZQWJLPEJ7XC3GB25TBD7U4ALCGKOG27262RICH,USDC,0.0000002,Amount below threshold
