account,destination,asset,amount,transaction_hash
GCUDB67AUO5DLTQCDLIA4HCRC3O63NRXNJ3DML672YQFK3YTMF6GUUPA,GCUDB67AUO5DLTQCDLIA4HCRC3O63NRXNJ3DML672YQFK3YTMF6GUUPA,XLM,15.7462812,a5b396ff3fd108a449ab551f7254d98ef211468d91a35b54b516da4419c786fe
GANKTQ6JMFDAOAOS6FNZRQOA7CMZAPJ7OJ7W76EIQRIVUEA6FJPD2AWE,GANKTQ6JMFDAOAOS6FNZRQOA7CMZAPJ7OJ7W76EIQRIVUEA6FJPD2AWE,XLM,15.1645558,0755f1213d250112949d6fad4b1a8feeb0923d8ba1bfb8ec8c511686fd6b45be
GCZBFC32VGVWW5EZUG4TUPRVIQ5WCQMOB4CRWBY5JLJRCN6DSO7KEDSL,GCZBFC32VGVWW5EZUG4TUPRVIQ5WCQMOB4CRWBY5JLJRCN6DSO7KEDSL,XLM,14.1707323,a9a0038ed8737dc488f1de1a2c55d8ecaeaec4e1b42431e59762e44330be55c7
GCQLP2R7J5UJ3GENM2O2IMT2U4OCZ5VQ2LSXPKPBLR3RK6HVZ7UUTFK5,GCQLP2R7J5UJ3GENM2O2IMT2U4OCZ5VQ2LSXPKPBLR3RK6HVZ7UUTFK5,XLM,13.8252161,e7f0c88c2cace12dd92bebb836bed602e79e419b9c78040d7b5cde128ac192e7
GACVXJR24H4OTVWSD5QJHPF7AS4OD2KCZI434YSUE2OYEM3UBAEWXYCI,GACVXJR24H4OTVWSD5QJHPF7AS4OD2KCZI434YSUE2OYEM3UBAEWXYCI,XLM,9.9743397,0eb3e24662acedd8f51279ded91696b2c92a55ec648db1593048592825532852
GC272OV7V7HPKZ3VI2QALBTL3TT3WMK5EMDDEVWXOPYCTYHWC7XVDQJI,GC272OV7V7HPKZ3VI2QALBTL3TT3WMK5EMDDEVWXOPYCTYHWC7XVDQJI,XLM,7.9930771,2d8eec1e3561ca973017e97bb06097ce0b7d046c0c1dd67307858b2c6b5640bb
GBW6EC2RO2LWIHFOUMXXF565VJQC4PNARS5JK43RF5OIQY5Y4HPQRE4J,GBW6EC2RO2LWIHFOUMXXF565VJQC4PNARS5JK43RF5OIQY5Y4HPQRE4J,XLM,7.6373296,b7e2ac8c9d7fc7fa5571d3bf3a29056c8a5ddfc1ff2dcb26400ed4a8b1abb7b3
GBXW5LRJWDFGTBEKZTGVXAHMQWTWICM57GBTVAZAJEOOHHLBALZEZGDN,GBXW5LRJWDFGTBEKZTGVXAHMQWTWICM57GBTVAZAJEOOHHLBALZEZGDN,XLM,6.8235078,cf924b41f91249846a931e22a8e703264640a57085ffb0c76147587884db4554
GD2ZEI3V7VDAO6SBGVTZAY6VAYJV75RFUST4M6QLXCKS7EZAZPKOXXMC,GD2ZEI3V7VDAO6SBGVTZAY6VAYJV75RFUST4M6QLXCKS7EZAZPKOXXMC,XLM,5.2489158,b7ecc58f8b126ed8f5fe44d02eb843e6fcd197d61052e1bc941c2096b72c9d4c
GAYEVGQW6OHNY32E66GBO6DXZMQPQS36KVTDSMRU7O2IWIY252OWHCIB,GAYEVGQW6OHNY32E66GBO6DXZMQPQS36KVTDSMRU7O2IWIY252OWHCIB,XLM,5.2485593,491b56bbdc5c42ee45ad6149a6bc00d3886a06548cef07c8eb61c5b33e71fa24
GAPKRVH4XY5FCMEVKODCRUXXMVMBG4QEUYGDBESTHRHOGFPGOIXGX7MG,GAPKRVH4XY5FCMEVKODCRUXXMVMBG4QEUYGDBESTHRHOGFPGOIXGX7MG,XLM,5.2483699,8390b5d25c21cabe370a3e2548aaabcb0d925b3335088c3651e69aef20acf9cc
GCMQUQTQQQQZAHCJSPRLLR6T5FKWSYBWBCEM5VOC6WPV3Z7IGWB4ZFW2,GCMQUQTQQQQZAHCJSPRLLR6T5FKWSYBWBCEM5VOC6WPV3Z7IGWB4ZFW2,XLM,5.1362926,dc2e1f614b7ea295e049bf799055e58b533d26e7f6cf5b6bb792ea141100dd1d
GC237RVN3X24GX44QW5ZE2B2LWEH73CX2MJFSVFRFABZH3OWSE7HIRPB,GC237RVN3X24GX44QW5ZE2B2LWEH73CX2MJFSVFRFABZH3OWSE7HIRPB,XLM,3.3014071,f4231ff825603ad06a4926eb5e6e44dbf6298a2f51c16025f8c46049b7d73379
GADO6RVMBPXSZLZC22FPH3TTALH7QN5B67RDJWJEMUVUQR25DVXX3XEG,GADO6RVMBPXSZLZC22FPH3TTALH7QN5B67RDJWJEMUVUQR25DVXX3XEG,XLM,2.8261750,65a4dec60bdc23bdc708cd199c60db09ff3077ec80e271c3b5ba6c246d2dc330
GDMRUBAP6J3KGWNZ3LDIPMHHLV4X6DXVIXBKK2XVZP2HSN36U4ETQIJB,GDMRUBAP6J3KGWNZ3LDIPMHHLV4X6DXVIXBKK2XVZP2HSN36U4ETQIJB,XLM,2.6244684,24c8a036d79b9c6803f5da1fa8cc671513f8a6b9a9821de42c8a9aafceabc039
GBQ5UIXSXCZDDV6NWP3YTJDXSGGR35ZINHBZKM7JHWO3PPYYQ2KCHVTE,GBQ5UIXSXCZDDV6NWP3YTJDXSGGR35ZINHBZKM7JHWO3PPYYQ2KCHVTE,XLM,2.6244597,24b5ac962eb50c112438820fb0c5e8de135ab5df4c7e020bdf66900744cf8af9
GDD3PKOT4GHZAR3WZN7M2A4HS5RCRDU5LCGGJLLXBAXJHPGTWFN3SXSS,GDD3PKOT4GHZAR3WZN7M2A4HS5RCRDU5LCGGJLLXBAXJHPGTWFN3SXSS,XLM,2.5923961,4ea13147f6128e6e66a18b43bbcdd46b06186501887c87dd907b367a91b3f0d6
GCWOYUZEKKVTA2H4ISW7VRLKH27IGN5ICL6OT46FXF6V44HYDPT4TTEZ,GCWOYUZEKKVTA2H4ISW7VRLKH27IGN5ICL6OT46FXF6V44HYDPT4TTEZ,XLM,2.4000727,edf044bdaabd4bbcd1c8fbd7773c370011502adf9511aea05ac5e9a3b5cd70b1
GC3B2MOTNWTE4Z53ESN6WDHRTBHEZHPGXONHSAPJGF2JEGMW6X4ZM626,GC3B2MOTNWTE4Z53ESN6WDHRTBHEZHPGXONHSAPJGF2JEGMW6X4ZM626,XLM,1.8895375,c0167d91f7416ee5d9377a6ba7d69d2013944d73cafe01d077ef20563585f958
GCRJ56CVFFASF3L5QLPCKE4XNRGC7RE3U2HSDHAFRTZHAY2MQKWU2UQ6,GCRJ56CVFFASF3L5QLPCKE4XNRGC7RE3U2HSDHAFRTZHAY2MQKWU2UQ6,XLM,1.4038402,34059e76ae2dd7a30870aaa24af3d182e58bdf8d0ec1349c5837fa31ca697dd8
GBZWX2LGJSSUWCYOICDJFGATQNC2ZZHXQIMUUYULVXZZFTVUUKHHC6NS,GBZWX2LGJSSUWCYOICDJFGATQNC2ZZHXQIMUUYULVXZZFTVUUKHHC6NS,XLM,1.0498344,85e8add406db33a9f57f75c1c17b7d2f96624a654e17797600438774386c032c
GDI7PYQDXRIKIKQBNERBGJ5AO6RNQJMPX6KTSU34W3WZMR4RI423HYC3,GDI7PYQDXRIKIKQBNERBGJ5AO6RNQJMPX6KTSU34W3WZMR4RI423HYC3,XLM,1.0497751,d8cdf2f9cb9fbcc5996647ceed3a1aa0b11478c5d57e40e39381547cacc58d5d
GC5XOKO2U4QCAOV5UUPIXBOZGGBHUEHYTOGXRO5HKJZ6IZGHBGGX3FKJ,GC5XOKO2U4QCAOV5UUPIXBOZGGBHUEHYTOGXRO5HKJZ6IZGHBGGX3FKJ,XLM,1.0464414,3a1b830f2d894e869e8bf8c9b2c4eba8e1101a94368ecda097112c5c78bcca0c
GCG7DFGUFGDOPG74T77MS5SVWKVCQFKDX6KP4HN2QWHMJYBSUWBFBYOV,GCG7DFGUFGDOPG74T77MS5SVWKVCQFKDX6KP4HN2QWHMJYBSUWBFBYOV,XLM,0.5249406,327f6898f3ad489a84d568f328ffd6d18ecf0e4ad1ee016516c546a127064fea
GACKMEZIHGXX6FKCPUXY7ZMKBSRZLWFCYN3CKEMGS5P3WUG7YZRYI3WW,GACKMEZIHGXX6FKCPUXY7ZMKBSRZLWFCYN3CKEMGS5P3WUG7YZRYI3WW,XLM,0.5249108,5787ff5725699771716177f923a406e7f0fe25c0818acedd6a2dee2553210e02
GCPMNDGDAK5LFWEHEVXPUHUFAIDJI6PFVPJSIUAKOJQ5UGC6FQ4UL5YI,GCPMNDGDAK5LFWEHEVXPUHUFAIDJI6PFVPJSIUAKOJQ5UGC6FQ4UL5YI,XLM,0.5248922,bad293ddde9bd2d4d62db79870d437fc130a10d3decf9630374f51a817e2ae84
GAJO3OT3EOEHYNJM2R74UFO4NV4IPVFVTYCYEVNTUZOMTXON7A75YORE,GAJO3OT3EOEHYNJM2R74UFO4NV4IPVFVTYCYEVNTUZOMTXON7A75YORE,XLM,0.5248810,61f198dfc4dada82399a11dd56d1906bf3514c2b64bcd73e1d4f00fec927340c
GBWAJ2CIYFELHKIUZ5NFVN4MSGJZE2RZKF2BKWKGGLXRGV4ENHCZ7Q6T,GBWAJ2CIYFELHKIUZ5NFVN4MSGJZE2RZKF2BKWKGGLXRGV4ENHCZ7Q6T,XLM,0.5055098,5af7a1e03092fe9facd3a9f982c76afa678bb0ae1ca759743482136c0c24c7ed
GAPSJIOI3RRWKL5NFUTPDE6S2E2FGQI7F4A24I3Q3OUJGF7LAFEW4I3F,GAPSJIOI3RRWKL5NFUTPDE6S2E2FGQI7F4A24I3Q3OUJGF7LAFEW4I3F,XLM,0.4691205,8e7eea5706161df81445a02d5fed86aa33207ccf2bcf7a300095b5b9c850e389
GCPSPYSJD33G3OYUFPJ4U7SREWH2LWSYOEOX4NM6GLW5OFQPU6B5HZIQ,GCPSPYSJD33G3OYUFPJ4U7SREWH2LWSYOEOX4NM6GLW5OFQPU6B5HZIQ,XLM,0.2285501,c7f33cbf6cd3c0fc1edfb9829ac3e468de7b087fc38bea02a649629f0b66ec62
GCBQNNQLXJUZJ2BA6RQ45HGZRWDTEPXRO52LADW2GD6F6HJ2RFHX4GUY,GCBQNNQLXJUZJ2BA6RQ45HGZRWDTEPXRO52LADW2GD6F6HJ2RFHX4GUY,XLM,0.2099349,bbea7dc7fb1e18034ea4f406db83470c149717524f473e992eea701e8a044d83
GCMNPUNLJDXPKZTMWW734W73U24RTR5F47NSDDNTM6TVEJVUL6L74RZW,GCMNPUNLJDXPKZTMWW734W73U24RTR5F47NSDDNTM6TVEJVUL6L74RZW,XLM,0.0606852,085c5437cfebea7bb140940bebccbd2325aacdd028de6143fcf58217f6d0e6c7
GDAFOKARX4VPZHPDBY5UTIRK32GUGCC7PQJ4SGQYGOEYNV2XSE5TY4KE,GDAFOKARX4VPZHPDBY5UTIRK32GUGCC7PQJ4SGQYGOEYNV2XSE5TY4KE,XLM,0.0524849,280e952155d8da6000c521c01e195b761672e7e625b239628de68bf12b4d6d75
