account,destination,asset,amount,transaction_hash
GD6RXAWG3QPP7WMGG42O6DRYVCVB43RKLT45EIKKD6D3HJWU3C3ZZZYI,GD6RXAWG3QPP7WMGG42O6DRYVCVB43RKLT45EIKKD6D3HJWU3C3ZZZYI,USDC,27.4284817,93211ae099515673af19025dca5c6ec8fbc78950cd232f9be697e0c86681bc30
CBBY53VYJSMAWCBZZ7BHJZ5XSZNJUS4ZE6Q4RN7TKZGHPYHMEE467W7Y,GD2GA2JF6OJURU36COZQWJLPEJ7XC3GB25TBD7U4ALCGKOG27262RICH,USDC,25.5850968,0881a4cb6579fc644c6518de400d037957548f979dd3eb93c7db90547b165c3e
GD7R7KAUIUN3KOGUWLFCMBIVVNZZO4T3TRKWHW5YWEUBGEJWNHBWD5QJ,GD7R7KAUIUN3KOGUWLFCMBIVVNZZO4T3TRKWHW5YWEUBGEJWNHBWD5QJ,USDC,25.5719455,05de57b04188a700f7910f78d8ad49364acad496ea6f1b2c351ff7ab273c1a8e
GDNPIPWOHQ7UEXX7XBC5EF3AIWZDXDF4BHQZPP5PFKNPGHV3YSNXPYEI,GDNPIPWOHQ7UEXX7XBC5EF3AIWZDXDF4BHQZPP5PFKNPGHV3YSNXPYEI,USDC,24.1005830,96bb23b1343c9a60e0e7afddb3717ec11ca114dc3ed226f1df640e4c158ab4e7
GDOWQ4ZMCXDB55WGAP76KWTPOWMVCLAJHT23OMYRA7DP3KRT5XR5U4V5,GDOWQ4ZMCXDB55WGAP76KWTPOWMVCLAJHT23OMYRA7DP3KRT5XR5U4V5,USDC,22.8516856,36776b20eed4a9e7ae103c29ee3d666136d69732fe4c6a897ebf5e2c01dd8c95
GCUZMS67FDE7LEFFM5OP3TXEFXXBJQ7447WW3BUQIVMQHVTNEUXDXKHC,GCUZMS67FDE7LEFFM5OP3TXEFXXBJQ7447WW3BUQIVMQHVTNEUXDXKHC,USDC,22.5803749,40e51cb9f9956a714b7b094321f8a8027321d9972d3334080ce803a57ac43232
GA4XQJFTIVONNM2MXU5ICJU2HSRVNK6O45EJO7SJF43OXW4TDWQOQZ4W,GA4XQJFTIVONNM2MXU5ICJU2HSRVNK6O45EJO7SJF43OXW4TDWQOQZ4W,USDC,22.5202266,e5a417b80e061ec08de54fc22f241d4455ad18e27244298012c74aebe6ef01cc
GDUHSEICX6MRQWRQWW4QQX766FVWTUCOGTLZ5QAH6SL2IVX6NLEIHRKU,GDUHSEICX6MRQWRQWW4QQX766FVWTUCOGTLZ5QAH6SL2IVX6NLEIHRKU,USDC,21.7171739,53b1beebee8fa08165d6eb8306958c4dcbf2edb24a0a869038624b4d049bff41
GAIKYWHFNQEGI7IWUSH72FALP66QK2AGG2MAUZHN23EPWZ7U5K65P35C,GAIKYWHFNQEGI7IWUSH72FALP66QK2AGG2MAUZHN23EPWZ7U5K65P35C,USDC,21.1921015,ca93993efc270ec8816f89dc9db69e1c851c6297b6ae4fa16a6708dcaa738e07
GCTQOWCMVDZDRLLSOO7B7SFPG3RKE25QD5XK25WHCVWNXFTQYTT4666F,GCTQOWCMVDZDRLLSOO7B7SFPG3RKE25QD5XK25WHCVWNXFTQYTT4666F,USDC,20.7160402,89c5faefb90d4dd7eff53e81e70607a788ccd7514c992dc09de7127e8a18c850
GDKRZEZ2DKIM4YQBGIY5KO4Z6F6GJH7C4HW2BQZURR2LZXWNEGGXKALI,GDKRZEZ2DKIM4YQBGIY5KO4Z6F6GJH7C4HW2BQZURR2LZXWNEGGXKALI,USDC,19.7609772,6513298371a9e6471791076f2cd89ba0777851832de8aa9e6f1b7c2985ba2589
GDEO5NUDIUGNDS5FDB2DUNZSAB4OD6JXMJM4NVJPIRDKOXU6O76WRC3H,GDEO5NUDIUGNDS5FDB2DUNZSAB4OD6JXMJM4NVJPIRDKOXU6O76WRC3H,USDC,16.4107869,77297fdee461adf8d697a3b527c4cb5dee1182897b7f0da6539dcbabcb55bfd4
GBNC34GPKMWBUUNBLWO2QJGPCO665SYGT76ZL7TI4YCM6RVLHTGCYM3W,GBNC34GPKMWBUUNBLWO2QJGPCO665SYGT76ZL7TI4YCM6RVLHTGCYM3W,USDC,15.6286451,7cb7512c019685b730a1bab089f1d0490eab1389657c5476c31268bc2ea91319
GDDIQ77QRV2LAK3I2K6SVB7VGTDOT4WRTUTXOX2TAAS2WVUFDTHILJTD,GDDIQ77QRV2LAK3I2K6SVB7VGTDOT4WRTUTXOX2TAAS2WVUFDTHILJTD,USDC,15.6239963,e465e54afe9fc40b422b01f82a10d2c2d4ac8bf15c8b567e28a3a0c929b34116
GDQVYP5XGSF7F7YSGFGBACGT4EEDN4TXOMYNQISS4GT66X3PJGJOW53Z,GDQVYP5XGSF7F7YSGFGBACGT4EEDN4TXOMYNQISS4GT66X3PJGJOW53Z,USDC,15.5652766,69b31132e7d080f57a34a441009608897160ecab2dedb522d94dd2140459b808
GBEXQOK2H3YLUV44NLINKB5CCH7GSZYTS2O5CF4VOFYGF6LBYX274DSG,GBEXQOK2H3YLUV44NLINKB5CCH7GSZYTS2O5CF4VOFYGF6LBYX274DSG,USDC,15.3138108,d40e77490f9b1bed3370141bc4348651f02dfe09f2eb0e37c0903feb3c52a879
GC3QPKVYGJZI6AYPQ6DP4JQZH23RSLFDTXE3A24BTTVUPANTZWWVPJIN,GC3QPKVYGJZI6AYPQ6DP4JQZH23RSLFDTXE3A24BTTVUPANTZWWVPJIN,USDC,14.9961822,757a6116c2101892a5b9850ec599e58d19600ebefba9290f7f778eefa294501a
GAPRECGCSADSQRSG4MRMTHXZKM72DI42CF2IU3LEOFZEN4ZEYHDHB4ZS,GAPRECGCSADSQRSG4MRMTHXZKM72DI42CF2IU3LEOFZEN4ZEYHDHB4ZS,USDC,14.5559239,8b5f717f84b81eb8070ed8dfd72c944184f1299b3b80934eff064dca7b0a5478
GBMYLKRNFJLVUUSFY4MZQSTGR3BT2YSZ2EAE5JHSJEA7DLKPMCK6DHUY,GBMYLKRNFJLVUUSFY4MZQSTGR3BT2YSZ2EAE5JHSJEA7DLKPMCK6DHUY,USDC,13.9711051,067504b68c16c399875d0c1c7d510fa2a34425f47c910916ebc028a6709cff0c
GBUHZFR3AKTYF73YM2OYEQ4A4LM36YUIFCJTWTP63UME6J26WOMPASJQ,GBUHZFR3AKTYF73YM2OYEQ4A4LM36YUIFCJTWTP63UME6J26WOMPASJQ,USDC,12.7202235,f80f365b7369ed92a4fae03f4b649354210ff3461254868653f1815556c43aef
GC6G4SVSSQV4IEO5ASCZEGFWR5JCVIRUBM6SU3MA4CFKSKMCPNJLH4VH,GC6G4SVSSQV4IEO5ASCZEGFWR5JCVIRUBM6SU3MA4CFKSKMCPNJLH4VH,USDC,12.5266659,a677d49feda7b4164be1379c71402f7f6ab00798822518168df3000a128faf8a
GDQQBII7E3LJJALSQ2YMOVKV3SJ57XO4YWBDWIPRWEV3HN4P36V642VN,GDQQBII7E3LJJALSQ2YMOVKV3SJ57XO4YWBDWIPRWEV3HN4P36V642VN,USDC,12.4884718,a27132007613240a3e62b8553c6021828aa9b3f899850de95f19260f41cae743
GB2DU4ZPFADD74YOWSRB4PS4UKZ6Y3M47IH4OD232HBYVCSR2FS56T6D,GB2DU4ZPFADD74YOWSRB4PS4UKZ6Y3M47IH4OD232HBYVCSR2FS56T6D,USDC,10.2909137,f0eaf190865349fab615475a55f2b012cfb5594b8a7d791bb50b63a11be81d2e
GAYOOQCMIRUBCXRMHGD2GTRD5KKCPAR3436ZX6HS4SSFGMZ4FANNCSMF,GAYOOQCMIRUBCXRMHGD2GTRD5KKCPAR3436ZX6HS4SSFGMZ4FANNCSMF,USDC,10.2152692,88fc7dab5d119f82d728aa385ed2cf51c32872de240267a4c757b027ba02314c
GCTCCIKFYEOBXS4VX22WUHWVA63EIDCIAH7WQF7WJF6YKDYCQKI4ZOPM,GCTCCIKFYEOBXS4VX22WUHWVA63EIDCIAH7WQF7WJF6YKDYCQKI4ZOPM,USDC,9.2119967,cf71d03f2270e386b22b6f29fa993605109a652a1d8b283bf887b34a89ba37a5
GAMWSVIQQA77WQPD6W7PPMPHTN3LNBR54QKK3IQFVODPPZZZNN3NEQY4,GAMWSVIQQA77WQPD6W7PPMPHTN3LNBR54QKK3IQFVODPPZZZNN3NEQY4,USDC,8.3775048,4f30e6cf4e7b9ecc36df2377dbc556abc18bcdc00607c613e10723aad7656732
GCGTA4E6CV6HQWHW6X4BBE526ZK2QRRCRBVFUQZ2N6BYH5C4JMO7VOB7,GCGTA4E6CV6HQWHW6X4BBE526ZK2QRRCRBVFUQZ2N6BYH5C4JMO7VOB7,USDC,8.1207442,e8b94db700de945ee4fd3fb62c4e02789057907d1e5be50ad3e846c1ca309070
GBUYE2KT4YVBLBHO4SD4MFBAT2NZWTZKOIOFMFGRNEDUS76TDIYFAREU,GBUYE2KT4YVBLBHO4SD4MFBAT2NZWTZKOIOFMFGRNEDUS76TDIYFAREU,USDC,8.0326580,64e5723536ebcc1ba65f39c5e932f7c242704423f5b22f9ac1605b18c7392d07
GB6JLVHRU36WYUOX4WFEW4ZPSEIYCT5YWGK5X5FNGEECDDTIKZOB52KZ,GB6JLVHRU36WYUOX4WFEW4ZPSEIYCT5YWGK5X5FNGEECDDTIKZOB52KZ,USDC,7.8551342,f32ae1a1550bc881d4bceab0764e66a509d81ab6cc3f94ace5e284d8892000a4
GCPGXLK6JEATIMVHTSWC7FBDUG74A7ODI36WV46SMMBVPV35S4AHVVTG,GCPGXLK6JEATIMVHTSWC7FBDUG74A7ODI36WV46SMMBVPV35S4AHVVTG,USDC,7.6722459,0dadb0e8ea83c5cc18140a346e20c79c5f81e34dbb65c52bf5c8b2348336a89e
GBFRVDCMLSOVAYNO7DCSLWDFXVIO6MLWNEDFRYDZQ76GLFTU7Q7JR7KK,GBFRVDCMLSOVAYNO7DCSLWDFXVIO6MLWNEDFRYDZQ76GLFTU7Q7JR7KK,USDC,7.1350136,8b27aaeacb27ef9f93b37d4a8f8bb98d3c8762482c7c8a55c046e5d6ff5bcdb5
GDEUQWHIBXZTP6GJRHOWTZ5VMTSLFKLHYNFSGAH6KUJYPKIG5ZQVB53V,GDEUQWHIBXZTP6GJRHOWTZ5VMTSLFKLHYNFSGAH6KUJYPKIG5ZQVB53V,USDC,6.5119165,42022a53e797bac4de1bb2e263b5ec19901dffb0106489d094d185dc7bb00c6d
GC237RVN3X24GX44QW5ZE2B2LWEH73CX2MJFSVFRFABZH3OWSE7HIRPB,GC237RVN3X24GX44QW5ZE2B2LWEH73CX2MJFSVFRFABZH3OWSE7HIRPB,USDC,6.4107345,7e04124876e997f46dd264e4bb6592b28cfd7ada56d26b374032d3e746716300
GDXKQ2WVCIOLAK6OFT627UCIM3KQOOQVXUO475EODTNJS6UEQBDXFZT4,GDXKQ2WVCIOLAK6OFT627UCIM3KQOOQVXUO475EODTNJS6UEQBDXFZT4,USDC,5.9626666,5cdd2a9f3a951457c1131288e0d53e3f2fc9663255aa24869bc930b4e41d3dd1
GBT7UHUZHKSQ6CLI2NP32PE7EPQBKPDTTCBI4LS4ZJICTQ3EEO23TEKW,GBT7UHUZHKSQ6CLI2NP32PE7EPQBKPDTTCBI4LS4ZJICTQ3EEO23TEKW,USDC,5.8100663,5c737d0bda597d0a38be1c188279de3b4d83dd0490ec4cc108d24bfa2f75a7a1
GBGFUZNSKO52YOR2BMW6EEJ6GSWBHQQTOBKL5L4MUCXXA4GTPUPTNGQA,GBGFUZNSKO52YOR2BMW6EEJ6GSWBHQQTOBKL5L4MUCXXA4GTPUPTNGQA,USDC,4.6090166,49d7eaab774869dd0ac7bea002f78b8257c846155b986a1808870bb33f4dd145
GA6L2HMDXVTV7C2ONSCITALK2XUMFVLM5CVGAYZ6WOTUU47F24FURFPJ,GA6L2HMDXVTV7C2ONSCITALK2XUMFVLM5CVGAYZ6WOTUU47F24FURFPJ,USDC,4.3111455,ae4985b0ab49daccb851f9f070899faa0b2197416b3b6bfae87974e04cc33c66
GB7M5O3XGOY7O7W63PS6IUS6S6FSLYCBQGUQZ5IMOJWEMKI7EU3UUJQ7,GB7M5O3XGOY7O7W63PS6IUS6S6FSLYCBQGUQZ5IMOJWEMKI7EU3UUJQ7,USDC,4.2582196,52ba5f6738a90d0a4603af1fb6964cff2d280ea611c65088a890d8c4d3578c49
GBEKLFZMC3TEVLRYGYIRLAYWTXBCX43UXXII3JD33FPLQWHRGHEDK6IZ,GBEKLFZMC3TEVLRYGYIRLAYWTXBCX43UXXII3JD33FPLQWHRGHEDK6IZ,USDC,4.0986965,5ebd47ef8aa7af168c9035dfe6da005750bb9612dc03223f5c4bc3771a79cc75
GDYM47AOMAUUB6VWWUHMESKRP3QUSAOTEWF5K4IY5JGNLZXAES2AVSG5,GDYM47AOMAUUB6VWWUHMESKRP3QUSAOTEWF5K4IY5JGNLZXAES2AVSG5,USDC,4.0841436,0060c3c778a2b3c3a04d2ad2a63e87c1fc63ec1e4f24d8bcb0462b59db625e32
GA2CR3O7326VP54ALYRHNWWSOQXJYU24Q2BZEGUHJRSDHCCVUSEM24EJ,GA2CR3O7326VP54ALYRHNWWSOQXJYU24Q2BZEGUHJRSDHCCVUSEM24EJ,USDC,4.0636373,1ae43045161d8443981724cda15506185e57b8fd2b2b50b461a05ed012a64442
GAZ4QUJB4O7U2VLNKWWTOMXUTSGEJYY2B2ZEKYECGAQMPQ37YPRGUPWX,GAZ4QUJB4O7U2VLNKWWTOMXUTSGEJYY2B2ZEKYECGAQMPQ37YPRGUPWX,USDC,3.9521712,dfac94fd69ec6473a5bc214d84b28f8d6a48bc740f478d0874c9892609e29458
GBJY7AY5GIEINQXU5W2NBFEMGTFOTB2OTNCCMKSLVIDXS3DMHG56I6XN,GBJY7AY5GIEINQXU5W2NBFEMGTFOTB2OTNCCMKSLVIDXS3DMHG56I6XN,USDC,3.8605404,6e33906dfab4c8fdef100186c626e86ab536c7ba429d457b3ffd04803c8bafda
CCFSCSHUNYPKHDRXMLZU3RP6IDLZWYTNJ6WM55SEMGJFUK2Z7BN7GCHJ,GD2GA2JF6OJURU36COZQWJLPEJ7XC3GB25TBD7U4ALCGKOG27262RICH,USDC,3.6621526,8f3c9615737dd9fcfa3d9cec8e6a806ab9f592a9c4e1e639a4d9fe1901661605
GA3NU3WXKKU4SJMZF6RQZOD2MIOCRQ77IT53TXTJPNPP3GPDEPKJYLAN,GA3NU3WXKKU4SJMZF6RQZOD2MIOCRQ77IT53TXTJPNPP3GPDEPKJYLAN,USDC,3.5554175,7a6873729e084283e1174ec72d0ae655c69ceb7eed7cc21af7fe8861de933e0a
GDZB7UQDCVL5ZJXCCDHYRF3HFLXYFKPXUDFQ7JICBH3I6RDLRRT4K73S,GDZB7UQDCVL5ZJXCCDHYRF3HFLXYFKPXUDFQ7JICBH3I6RDLRRT4K73S,USDC,3.2219793,1a986cddb24d41cf93e4534cf6d9dc1e7b29601e144bc32c51a7329779e9eca7
GC5PXT2XSSZTXUMC6KPPRSZV5ISYNDKB4BDZWV6MC22AZQ27PN4AW7O6,GC5PXT2XSSZTXUMC6KPPRSZV5ISYNDKB4BDZWV6MC22AZQ27PN4AW7O6,USDC,2.8318103,a8a99edf819e27d7d287dabcd56575c1bf7f1d26cf03e533f13a50035ff47194
GCBDC5AVPZEOSO3IAASQZSVRJMHX3UCCZH5O7S53FPZ636LQ5RHEW65H,GCBDC5AVPZEOSO3IAASQZSVRJMHX3UCCZH5O7S53FPZ636LQ5RHEW65H,USDC,2.7288934,9e3a1d8837c0053738c562bc2cfce3203ef0ecf1770a1b081595a327967957ce
GCZUZOTHHEWUUOCDR6LQNPJWRTTOLLHL6KZZ3XYHTTEVUUJCZ6DLPWND,GCZUZOTHHEWUUOCDR6LQNPJWRTTOLLHL6KZZ3XYHTTEVUUJCZ6DLPWND,USDC,2.5616061,33961f7c6ee6872228c58a576d13beee5a020f119d986215a83e9dea4f3eeb70
GCVY7YTIAJOSO3RJ6EF7VINMWW43MP524C4OMETAY5RANJHDLLVTAUSS,GCVY7YTIAJOSO3RJ6EF7VINMWW43MP524C4OMETAY5RANJHDLLVTAUSS,USDC,2.3140215,ea0aeec11e536bd6148adced3728cf04749329a3d10e6ea6e4181a8eb3790d3b
GCGFPTBFU7M3EZN3Q4Y2Y6V7W5YS5VA5Q4DBANVIOVLVIT4ODC4ILR6A,GCGFPTBFU7M3EZN3Q4Y2Y6V7W5YS5VA5Q4DBANVIOVLVIT4ODC4ILR6A,USDC,2.2451816,8df84bdc5acba0f2e044e73eda26c75f0d973f42950565fa69133a2329602b04
GC7WRELSV3MNZLHMNWVC4ADRTTVNEA46FARFQDU6QFJZLHRRV55HS6IV,GC7WRELSV3MNZLHMNWVC4ADRTTVNEA46FARFQDU6QFJZLHRRV55HS6IV,USDC,1.7973970,0813b1d133e78caa42d5a5da26f6c8c2b759f1e61337bce5b47b3a6222fe4b0f
GCLX5QVKM3P2R76MRQGDPGH6MO4BUS6HAE4TZ2ETGCERPO74RATGA6HU,GCLX5QVKM3P2R76MRQGDPGH6MO4BUS6HAE4TZ2ETGCERPO74RATGA6HU,USDC,1.5497416,b06276666c511af827d57855dad5a0da3963f6a5306b369c03836900dd2e95ed
GAMQOQEHWSGOIMEDI3INTL7HMWKB6TBUJAI5GFEAOP44MM4U5IOD7AWK,GAMQOQEHWSGOIMEDI3INTL7HMWKB6TBUJAI5GFEAOP44MM4U5IOD7AWK,USDC,1.4858838,59490a7156362a183361e2fba15ddcd641597dd4ea82b25383ede228a9318157
GA43RHZUFCWE2ZAZVP6POYSABEQOD4QVH5PXI6N7F6OB45S5PBEQ6AHV,GA43RHZUFCWE2ZAZVP6POYSABEQOD4QVH5PXI6N7F6OB45S5PBEQ6AHV,USDC,1.4834765,78a91bc7c2ae07a9d2be9fcdefcad192ae026913ef1c71f417be5134f87f0bd1
CBB3PRLO2R3BLMQCM5ETSGBT4K7724KKRIB7JYDP5PH74L4WMQXASBR6,GAYJJLHV2QQ4W4UKLQI4AKNBVMMJDK24IKYVE253FYNDN4YZMRV42HS5,USDC,1.4619876,731b89dc822381cdb63bb9cd2b64f60001e65fb17d74f2d7c5a675cebe0c176c
GBJJPO4M5LEVTHTYUZSEAPJJNMRCCI4Y2XU2W25HH4T47E2J3EMTJNUN,GBJJPO4M5LEVTHTYUZSEAPJJNMRCCI4Y2XU2W25HH4T47E2J3EMTJNUN,USDC,1.4263183,62ea872572b694b2dcdb250f42f2bc964b77194f35fc3b2bc57f013c84e9d333
GCYTQXXGBMYSWF7VZIX4DA7TCRE5HNZGEXDJWBJK4QHR4WJZ7I66O46Y,GCYTQXXGBMYSWF7VZIX4DA7TCRE5HNZGEXDJWBJK4QHR4WJZ7I66O46Y,USDC,1.4093183,d01c2dde2e508e0275ab2e4614cc867c75f8c5f69d88815569a10d0508095e8d
GDE3IE4HX2N7B7Q5WRVWPRWPCBGJCGSMG2YQB4G4Z5ATZTAT442MIQ3E,GDE3IE4HX2N7B7Q5WRVWPRWPCBGJCGSMG2YQB4G4Z5ATZTAT442MIQ3E,USDC,1.4043074,aefbd2b3c644cee49f61bd59bc179a22ae25cb441f0bed8b3891e3560a1c81b6
CAIYIGHOUS5CG5MYNW4TPOW635ZLXIBEFFXJ6J4Z5ZBO3UC344VZRP3N,GBJAXCFZ37EAA3P4HBZBTE3FHFHCBSJU4CKTD4IYGYDGETZ3CDMCQXTG,USDC,1.4023997,b26f2f852d1cc0d9fff32028e981139440aa8fe375ee5367557949bc57c622e1
GAPKRVH4XY5FCMEVKODCRUXXMVMBG4QEUYGDBESTHRHOGFPGOIXGX7MG,GAPKRVH4XY5FCMEVKODCRUXXMVMBG4QEUYGDBESTHRHOGFPGOIXGX7MG,USDC,1.4009112,eb4535f81416789fdde2e0e2adfa2756ccc5a50278f3e67f59510be0f27b88f9
GBADNKPR75VLADGGP6A7RQJRGYXW5SSDKLDGU5BRXDOMBDKCM4RID7NL,GBADNKPR75VLADGGP6A7RQJRGYXW5SSDKLDGU5BRXDOMBDKCM4RID7NL,USDC,1.2937522,4d4e412e8ac917b0e0536a53b8e7a30791666dc0f3c77ccdefecd952fd0fdd04
GBAW37WLN2JC7H3GGHSQNPKHTISMI67QF3XZIEJZQDKCPJB6JZJ2TRXL,GBAW37WLN2JC7H3GGHSQNPKHTISMI67QF3XZIEJZQDKCPJB6JZJ2TRXL,USDC,0.9815314,2020f23251b82eeaade4c4f7b7fa32f4aaac9cb432fdcfd4bd3f8f0b065a0c96
GDRXZXVRCTSLPQKRGHN55KRESFCD5B73YT7NGPCZJHVRGY654P3V7IDL,GDRXZXVRCTSLPQKRGHN55KRESFCD5B73YT7NGPCZJHVRGY654P3V7IDL,USDC,0.9303677,34cdadcb50e50f3f204d59ffbd0334879d83f0efd2b6562b5eb8b616e19fbb95
GDSV5TYHFDTYKFOKPK2ZNJORTHDYYWUMCAN2UGTNQXEZIJ3B3RBGB4OU,GDSV5TYHFDTYKFOKPK2ZNJORTHDYYWUMCAN2UGTNQXEZIJ3B3RBGB4OU,USDC,0.9207701,1f251106815080fc737dd39c88293d75d605e9915c0dd68d8fd78a06e1f655c9
GC5SD2MCVCWPB4AF26ZJIR367XOIVV3JIMY2EZPHKEJGEUEX5XSMXWZA,GC5SD2MCVCWPB4AF26ZJIR367XOIVV3JIMY2EZPHKEJGEUEX5XSMXWZA,USDC,0.8569022,ba0bcee05ac3b6c054d29b4efb1531864aa90897fb65830149cbba7ec5e7d7d9
GBMPHDZO2ALSQ5ZRLBRF2QWGAWL3HZSHX5IQRJPJ3JAIATOMVDR3C6F7,GBMPHDZO2ALSQ5ZRLBRF2QWGAWL3HZSHX5IQRJPJ3JAIATOMVDR3C6F7,USDC,0.8401713,2e358f4c2a31c7f63950b3a3935d5c930cebf849d2072659a316e67f2edfc03c
GBP37HUYIQV57T2TQYTBMDCP7WUTSKHSCIEN3R6M46TFJKN2YNENG667,GBP37HUYIQV57T2TQYTBMDCP7WUTSKHSCIEN3R6M46TFJKN2YNENG667,USDC,0.7357036,f5686f5759ee62fccc46bc65d73e31262e53b243ca9c57a65d13370499095d8f
GCTDHRMLMYROIUJKVXZ2VOV6OC37UX6LUPX44CIBQQ2HX3FPHNL3SEK2,GCTDHRMLMYROIUJKVXZ2VOV6OC37UX6LUPX44CIBQQ2HX3FPHNL3SEK2,USDC,0.6041864,a04ddd222f67459f107a0016d96a1e45e420b7e6924952ba4c21ac545489ca15
GCPAFUIVJFR7PFWS53HOQRPQM6AWCZ6FDLYW4GYR5VFLHEROZNTU4ZF7,GCPAFUIVJFR7PFWS53HOQRPQM6AWCZ6FDLYW4GYR5VFLHEROZNTU4ZF7,USDC,0.5693917,f00ca82fa7aa997a66e372b4577fc55ab18e5bb4fe0ccb746d0d77d19a22c3a7
GDRHAB6TMDUOZUWDJ2AOT4RWBOEK2M3D6IG7E4N2WVIRKWHYM2GN6EOF,GDRHAB6TMDUOZUWDJ2AOT4RWBOEK2M3D6IG7E4N2WVIRKWHYM2GN6EOF,USDC,0.5625560,0f1b35732c2512bd778f4fc69e163d2f11e74f82bb368213bc4fd4c0ab14bc03
GDQY3T2ZJXVGV23R32AIHKPC2RLMMYSEK3EGRZ4MA2CYEGXHE63BLEND,GDQY3T2ZJXVGV23R32AIHKPC2RLMMYSEK3EGRZ4MA2CYEGXHE63BLEND,USDC,0.5606278,bc70961843ffad17cfd7b7cd0512640f7c0e028505a42524ff904d24b118a1e1
GBWIF7UHG2BZ75ZD3INWOHKHA4YWOOQYTJTCA3X47OWNO6IJUYET7JDX,GBWIF7UHG2BZ75ZD3INWOHKHA4YWOOQYTJTCA3X47OWNO6IJUYET7JDX,USDC,0.5413363,50d7447c5cdc1d2c442cc5aca36a28798dc0cbb6fcddbb8b7d8f55586a84ce46
GBVI6KB2KW4SYWOAZOFAUFKKGQYM3GTTYFUYD3HEW56DLCD2OCFHBIHA,GBVI6KB2KW4SYWOAZOFAUFKKGQYM3GTTYFUYD3HEW56DLCD2OCFHBIHA,USDC,0.5403003,59fc7118efd91c6e17d773c073a3b022d76c813742788c641472750bee77963d
GD2HQVL7GDCF34LYK3VR7WRLPTIX3UPNCHAO73JOK5I4K2MOO6XCLBYZ,GD2HQVL7GDCF34LYK3VR7WRLPTIX3UPNCHAO73JOK5I4K2MOO6XCLBYZ,USDC,0.4607107,228f317b5572bc8b7ac8e8eceffb72ed6b50652b4ae478b0972c136ecc4f3875
GDGAG46R2V6K7KH6MEVHTPRIVXDAANZRT3GM3OYVZ3NUXA7YLF7QCJN5,GDGAG46R2V6K7KH6MEVHTPRIVXDAANZRT3GM3OYVZ3NUXA7YLF7QCJN5,USDC,0.4312897,ba1f725c587f63b36b81e869f3e7a5dc78f2116c846b112f6ffc80b701cdafa0
GCWCHO4WJPZRN2TMSLCGEXIGXAWGSO6NLEJYSJI7CIVGUUUUJDMWCRBU,GCWCHO4WJPZRN2TMSLCGEXIGXAWGSO6NLEJYSJI7CIVGUUUUJDMWCRBU,USDC,0.4142673,30a2581826821887d229ff90894d0c00820e39028c8bd75ee42aa4541dbadab6
GDSLEJZ7OGC5K4NLGX5RVNRYITYEFNTTXJYYZYSXB4J27P2D255UT4YP,GDSLEJZ7OGC5K4NLGX5RVNRYITYEFNTTXJYYZYSXB4J27P2D255UT4YP,USDC,0.3529535,207c7245988348002033dbd96e26fae0c3d103a1c643a4fb0e18bd63c8ac7129
GCJBKAXMDTU5ETJIZGSNFZN7ND5VOLEWOJCZJTIMB2AT6CBLLYLJCPFE,GCJBKAXMDTU5ETJIZGSNFZN7ND5VOLEWOJCZJTIMB2AT6CBLLYLJCPFE,USDC,0.3247370,53c6c6df608edb96b1870615603e75634236378c82d14cfec6f3e8f98d76055c
GAJGAQP467AQCN2A2VZ7IFII4IIL3SZSUKUUV5IBD2JGXBFA7X5EDPUS,GAJGAQP467AQCN2A2VZ7IFII4IIL3SZSUKUUV5IBD2JGXBFA7X5EDPUS,USDC,0.2829191,d2ddbf39adc8316af2066cd935e4f9aa110e48cdb74853fa182b874a901b7612
GC5K4BV2QMXR3PKVUPFEP3EBLKLKAO5R2ODHIZ3KDNQVGVYJYDPCCUA5,GC5K4BV2QMXR3PKVUPFEP3EBLKLKAO5R2ODHIZ3KDNQVGVYJYDPCCUA5,USDC,0.2817150,eab9dde8443a3d1816369f72916d269421d60ae1a6d6d54339ef4d38f4834652
GCZBFC32VGVWW5EZUG4TUPRVIQ5WCQMOB4CRWBY5JLJRCN6DSO7KEDSL,GCZBFC32VGVWW5EZUG4TUPRVIQ5WCQMOB4CRWBY5JLJRCN6DSO7KEDSL,USDC,0.2804137,841602b99c300eb17dd1457903408f6df3d78c653215da370f27b7c8d7ff5abe
GDK52ZLERS5RWJO3Z74V4ZPRPXCBHGPYDX7V5KB4UAZBDZJRQZ65GTKQ,GDK52ZLERS5RWJO3Z74V4ZPRPXCBHGPYDX7V5KB4UAZBDZJRQZ65GTKQ,USDC,0.2803127,40d3ae72c265398cd7f21662a4cbfc1954c302f07d69620796faca27010aadec
GAYEVGQW6OHNY32E66GBO6DXZMQPQS36KVTDSMRU7O2IWIY252OWHCIB,GAYEVGQW6OHNY32E66GBO6DXZMQPQS36KVTDSMRU7O2IWIY252OWHCIB,USDC,0.1835945,c644ee75271bccc7cd5bd53091eb6a79f3fb3cbc50ee9b6f68da835e2dcf3d04
GCG4TBH463RH7H2AIPPD4IDB5KVLUWSBP622CIVCPS2PT6DIM7YO26HE,GCG4TBH463RH7H2AIPPD4IDB5KVLUWSBP622CIVCPS2PT6DIM7YO26HE,USDC,0.1821885,3da9931cedac3c6cf8e403d7c19b6d1188194af0c4910fd41d90e0fd3af548b6
